county_id,pprice_qm2007,pprice_qm_se2007,pcv2007,pprice_qm2008,pprice_qm_se2008,pcv2008,pprice_qm2009,pprice_qm_se2009,pcv2009,pprice_qm2010,pprice_qm_se2010,pcv2010,pprice_qm2011,pprice_qm_se2011,pcv2011,pprice_qm2012,pprice_qm_se2012,pcv2012,pprice_qm2013,pprice_qm_se2013,pcv2013,pprice_qm2014,pprice_qm_se2014,pcv2014,pprice_qm2015,pprice_qm_se2015,pcv2015,pprice_qm2016,pprice_qm_se2016,pcv2016,pprice_qm2017,pprice_qm_se2017,pcv2017,pprice_qm2018,pprice_qm_se2018,pcv2018,pprice_qm2019,pprice_qm_se2019,pcv2019,pprice_qm2020,pprice_qm_se2020,pcv2020,pprice_qm2021,pprice_qm_se2021,pcv2021
01001,1328.2747,35.222004,.02651711,1395.348,24.106916,.017276634,1300.8579,14.374709,.011050176,1388.2859,38.896496,.028017642,1489.0115,34.756008,.023341665,1530.9897,41.510231,.02711333,1616.2188,30.644199,.018960427,1767.3235,33.064793,.018708965,1833.5251,47.974365,.026165098,2111.1184,69.753136,.033040844,2222.5618,65.665047,.029544756,2379.488,46.181217,.019408047,2330.2012,96.487778,.041407488,2670.5889,124.48237,.04661233,3146.2036,123.63885,.039297793
01002,1560.3949,25.411726,.016285446,1546.5762,9.8843155,.006391095,1484.6047,21.162216,.014254445,1568.9249,1.827965,.0011651068,1665.3055,4.0293026,.0024195577,1724.7463,33.499012,.019422574,1995.8202,48.682411,.024392182,2072.6387,96.185333,.046407189,2130.5544,42.625603,.020006813,2552.4275,75.827843,.029708128,2775.3716,111.80213,.040283661,2797.0857,152.36812,.054473884,2861.7009,197.15997,.068896078,3361.0771,133.88187,.039833024,3869.218,237.31848,.061334997
01003,1600.8854,147.21861,.091960743,1599.5592,143.85982,.089937165,1471.3678,82.838066,.05630004,1513.8367,122.31059,.080795102,1527.1859,77.57093,.050793376,1730.4434,118.73402,.068614796,1819.8092,124.22189,.068260938,1898.3917,135.72871,.071496688,2032.1438,180.63995,.088891327,2240.3,178.3116,.079592735,2571.5398,48.384224,.018815273,2818.3806,133.71249,.047443021,3185.3657,71.036606,.022300927,3527.1631,48.909267,.013866461,3926.041,113.34145,.028869146
01004,1180.9856,18.485701,.015652774,1171.3459,6.5966949,.005631722,1154.2515,7.2950454,.0063201524,1467.3038,10.727185,.0073108138,1268.8813,5.5897975,.0044052955,1206.5925,37.475323,.031058805,1288.2888,28.344242,.022001466,1290.8506,19.02564,.01473884,1374.6813,120.14485,.087398335,1352.5276,67.562637,.049952872,1544.9547,113.41248,.073408291,1556.2992,24.487835,.015734658,1652.5786,99.469116,.060190249,2106.3125,25.381756,.012050328,2782.9414,55.628136,.019988971
01051,1003.5933,81.980782,.081687249,984.93463,62.511143,.063467301,935.15747,85.090981,.090991072,961.54352,69.581467,.072364345,949.6554,42.453091,.044703681,952.25049,50.802921,.053350374,931.15149,38.355488,.041191459,994.5661,116.4392,.11707538,999.14264,105.57619,.10566678,997.08282,139.10646,.13951345,1021.5464,84.243126,.082466267,1158.9346,124.09674,.1070783,1015.3513,5.0733771,.0049966718,1819.1897,181.09756,.099548474,2166.72,97.79068,.045133051
01053,1654.8285,75.102249,.045383707,1643.9937,30.978619,.018843515,1623.2391,49.075081,.030232809,1536.7588,130.62625,.085001141,1595.0758,115.56602,.072451741,1576.6671,4.0839229,.0025902251,1615.344,75.645905,.046829596,1760.6774,53.885784,.030605143,2104.0049,231.32741,.10994623,2221.3342,216.04797,.097260453,2121.7053,143.59995,.06768138,2246.6025,84.327179,.037535425,2739.689,16.024834,.0058491435,2950.3152,103.91542,.035221804,3526.1182,103.40039,.029324142
01054,1240.4855,14.105427,.011370893,1280.3236,17.144077,.013390425,1245.1405,20.337072,.016333155,1196.5598,21.448851,.017925432,1266.0688,65.773254,.051950771,1274.4974,4.8136077,.0037768674,1292.0283,16.574707,.012828439,1275.0834,.35563859,.000278914,1560.2295,.6893121,.00044180173,1410.8335,2.8547311,.0020234359,1460.5455,28.606833,.019586403,1609.6052,14.646981,.0090997349,1712.7975,19.399157,.011326008,1756.907,20.409397,.011616663,3383.7231,187.07729,.05528741
01055,1573.0729,329.99817,.20977932,1519.7032,116.29585,.076525368,1430.9686,154.4248,.10791627,1445.9895,170.00146,.11756756,1463.312,219.92686,.1502939,1617.0586,322.39587,.1993718,1794.9583,519.73285,.2895515,1693.6046,376.32623,.2222043,1970.2747,506.15283,.25689456,2232.8137,635.25446,.2845085,2154.3484,525.36536,.24386276,2617.9617,742.35455,.28356203,2809.6006,587.87146,.20923667,3404.7302,704.33844,.20687056,3831.8616,732.32489,.19111465
01056,1375.6699,61.716534,.044862892,1344.7179,77.468361,.057609379,1328.3956,73.568619,.055381559,1510.4003,133.14346,.088151112,1428.2233,30.924585,.021652486,1450.6232,169.27563,.11669166,1371.0615,216.11244,.15762417,1418.7246,233.31239,.16445221,1524.776,254.15154,.16668123,1794.6473,183.97133,.10251113,1849.0004,207.14024,.11202823,2157.9785,268.77341,.1245487,2156.3748,389.26038,.18051611,2486.01,298.70523,.12015448,3011.6145,300.28186,.099707931
01057,1350.8704,72.761444,.053862639,1347.124,28.372,.021061163,1323.3167,83.908775,.063407935,983.90631,299.21964,.30411395,1276.7384,73.161713,.057303604,1376.6379,28.655693,.020815708,1451.2584,142.78737,.098388657,1436.0336,205.18442,.14288275,1471.6451,204.18791,.13874806,1647.2499,254.9223,.15475631,1552.0216,233.21005,.15026212,1789.452,159.29759,.089020319,2088.0759,32.762135,.015690107,2482.2507,25.422083,.010241545,2480.9714,127.369,.05133836
01058,1698.5056,15.112328,.0088974256,1705.0453,23.843903,.013984323,1654.4962,20.113482,.012156862,1734.2842,17.913214,.010328881,1795.6886,16.68664,.0092926137,1835.6277,16.939533,.0092281969,2130.2205,32.243546,.015136248,2257.9209,68.813675,.030476566,2365.1213,62.886028,.026588922,2827.3933,47.778194,.016898319,3063.6482,3.5723476,.0011660437,3083.0645,114.77348,.037227079,3038.4719,26.228025,.0086319791,3522.7551,46.163715,.013104435,4328.4414,161.37468,.0372824
01059,1386.5974,18.746515,.013519797,1374.1152,27.041288,.019679055,1254.2463,.60331464,.00048101766,1462.6007,57.069271,.039019037,1398.5259,9.507122,.0067979591,1456.3478,41.788639,.028694134,1591.9978,51.840397,.032563109,1580.2634,83.360504,.05275102,1549.4523,63.085762,.040714879,1421.5001,138.98129,.097770862,1690.5735,107.11694,.063361302,1960.5769,101.78432,.051915493,1907.3735,140.98526,.073915914,2385.4304,193.3945,.08107321,3919.3386,50.461246,.012874939
01060,1427.8243,15.263918,.010690333,1462.078,43.121624,.029493382,1438.0056,1.7516392,.0012181032,1597.5806,104.38359,.065338545,1661.6804,22.679955,.013648806,1490.5488,44.578671,.029907554,1469.8947,23.049463,.01568103,1530.7118,31.665722,.020686926,1646.7817,2.815949,.001709971,1841.835,51.70158,.02807069,1830.3003,97.722054,.053391267,2032.7266,18.92564,.00931047,1871.9952,284.24509,.15184072,2261.9314,164.96927,.072932921,2780.3931,102.08891,.036717437
01061,1088.3185,37.579563,.034529932,1027.1978,12.009842,.01169185,992.7309,9.2818432,.0093498081,1044.8215,12.571486,.012032185,1131.8179,5.2175503,.0046098852,1099.7908,47.367661,.043069702,1160.0446,42.053329,.036251478,1199.1843,44.694359,.037270632,1207.403,52.266369,.043288257,1230.8723,12.479563,.010138796,1487.6359,196.96056,.13239837,1584.4563,132.35855,.083535627,1765.8591,189.01393,.10703795,1736.8167,26.917208,.015498013,2352.1626,229.9583,.097764626
01062,2154.9709,68.118866,.031610109,2299.356,105.16866,.045738313,2116.5515,179.94576,.085018367,2202.5579,176.44188,.080107719,2398.4116,149.01849,.062132161,2647.0208,77.397575,.029239504,2790.948,12.749963,.0045683268,3020.4177,64.292282,.021285892,3355.2468,75.276863,.022435566,3412.7712,7.1482115,.0020945475,3483.4192,37.097572,.010649758,3909.5872,60.688366,.015522961,4001.7012,19.868071,.0049649063,4470.7217,181.70612,.040643577,5571.4961,215.00444,.038590074
02000,2815.3765,61.4021,.021809552,2890.7517,63.597736,.022000415,3059.5864,21.719421,.0070988094,3306.4023,60.857849,.018406063,3805.3989,85.078156,.022357224,4457.46,49.676888,.011144662,4680.3057,96.844955,.020692015,4881.1245,119.59875,.024502294,5301.0029,163.85588,.030910354,5573.8662,66.223755,.011881117,6252.6343,24.769264,.0039614127,6653.9907,98.189003,.014756409,7083.2104,136.03862,.019205786,8071.4561,63.314861,.0078442926,9379.918,42.935059,.0045773382
03101,1549.193,25.435575,.016418597,1526.0037,12.593449,.0082525676,1461.4198,6.2927556,.0043059192,1496.7192,11.07498,.0073995041,1558.1521,14.907634,.0095675085,1629.2031,29.036198,.017822331,2005.4827,48.589977,.024228571,2134.6755,84.840897,.039744165,2249.6719,107.62122,.047838628,2750.6758,90.321396,.032836076,2686.8411,119.37408,.044429157,2867.9419,64.296318,.022418976,3314.0742,135.20775,.040798046,3350.186,123.08358,.036739327,3547.229,51.961037,.014648345
03102,1227.9742,1.4945977,.0012171246,1228.8077,10.891615,.0088635627,1062.0665,37.970661,.035751678,1032.8079,16.431561,.015909601,967.51935,30.342834,.031361476,965.05707,15.236312,.015787991,1041.4702,33.968246,.032615669,1033.4073,83.417496,.080720827,1147.7557,83.828804,.073037148,1238.9794,99.79686,.080547638,1355.4094,87.509834,.064563394,1475.6638,130.03697,.088120997,1598.3296,97.654808,.061098043,1701.559,110.77553,.065102376,2015.0139,110.52971,.054853074
03103,1478.9989,58.95229,.039859589,1414.0924,46.864815,.033141267,1330.4695,54.715073,.041124634,1356.2075,53.287384,.039291468,1426.0806,21.377766,.014990574,1437.4553,18.025475,.012539851,1669.2793,77.510216,.046433341,1847.5853,61.672211,.033379897,2051.2551,53.932812,.02629259,2295.8054,146.16968,.063668147,2405.6128,61.476028,.025555247,2545.7195,75.66423,.029722139,2503.3816,214.07083,.085512668,2735.3955,123.49452,.04514686,3102.9497,153.76035,.049552962
03151,1255.8563,47.171909,.037561551,1230.2787,42.510845,.034553833,1185.9105,37.114685,.031296361,1258.7694,31.373291,.024923779,1257.3597,32.476837,.025829392,1338.2457,46.05415,.034413822,1339.3481,68.996109,.051514693,1493.0249,41.776104,.027980849,1626.2717,132.64331,.081562825,1807.9304,116.40013,.064383082,1910.6125,123.66206,.064723775,2092.123,56.941353,.027217019,1928.6125,130.05727,.067435659,2286.9612,243.16907,.10632847,2332.1985,391.83621,.16801152
03153,1202.2278,26.339035,.021908524,1119.5345,19.919804,.017792933,1110.4774,9.8028755,.008827623,1079.8608,35.96875,.033308689,1016.5403,25.619747,.025202883,954.53192,8.9599047,.0093866996,992.30438,17.349232,.01748378,953.14972,47.90062,.050255083,1027.5151,56.034588,.054534074,1189.4005,90.446465,.07604374,1251.2498,51.353333,.041041631,1401.4963,30.851686,.02201339,1423.7717,32.9603,.02314999,1503.8851,34.760887,.023114057,1876.7834,18.86412,.010051304
03154,1376.6919,143.84737,.10448769,1186.1693,111.72623,.094190791,1206.7859,65.450119,.054235071,1194.4321,65.397781,.054752197,1225.9823,51.783813,.04223863,1108.5486,109.83107,.099076457,1254.0292,150.09749,.11969218,1468.2164,189.05446,.1287647,1502.6064,277.8259,.18489598,1612.8518,388.72897,.24101965,1765.0585,330.9433,.18749708,1659.1163,294.84244,.17771053,1678.5333,337.70898,.2011929,2107.4778,295.4978,.14021395,2231.3877,277.47318,.12435005
03155,789.30322,28.344589,.035910901,789.55505,83.76059,.10608581,788.05243,24.559191,.031164411,854.39795,1.8529526,.0021687231,732.87048,68.979713,.094122648,695.1839,17.274527,.02484886,716.29205,74.447281,.10393426,700.72083,83.799362,.11959022,668.19965,38.517258,.057643339,803.28424,88.989723,.11078236,764.18945,1.4675689,.0019204254,956.15875,70.570999,.073806778,968.07849,74.241814,.076689869,982.13416,45.315628,.046139956,1170.4147,103.3595,.08831016
03157,1153.6143,8.9829559,.0077867936,1115.1571,4.6761484,.0041932641,1024.6055,15.982533,.015598719,993.56287,10.678735,.010747921,1008.8671,29.844742,.029582432,959.94446,42.319782,.044085655,1027.179,51.3638,.050004724,1097.5353,41.882404,.038160417,1227.9012,79.843369,.065024257,1295.0874,81.49292,.062924646,1393.0759,34.705589,.02491292,1509.5544,14.929394,.0098899342,1506.0947,62.249271,.041331578,1828.7869,130.08304,.071130782,1554.2485,90.998863,.058548462
03158,1527.0437,47.765556,.031279758,1443.193,96.137741,.066614613,1443.0643,66.262123,.045917649,1465.2169,109.15024,.07449425,1455.786,36.242146,.024895241,1523.3129,40.543514,.026615355,1879.8934,145.17523,.077225246,2062.0024,39.075836,.018950431,2045.085,36.055836,.017630484,2228.4668,120.71627,.054170102,2489.7915,114.82248,.046117306,2592.1187,289.15555,.11155182,3202.6072,389.0596,.12148215,3052.5791,347.11768,.11371291,3117.3831,197.19031,.063255079
03159,1308.819,347.19516,.26527363,1251.5164,200.71075,.16037406,1222.2568,204.29231,.16714352,1363.4546,202.4061,.14845093,1283.6161,250.93983,.19549446,1272.2994,308.53967,.24250555,1292.355,430.06033,.33277261,1557.5596,349.15262,.22416647,1498.194,140.66817,.093891829,1710.3224,264.05856,.15439111,1689.5536,268.50754,.15892218,2138.2517,457.18393,.21381202,2075.0396,656.03949,.31615758,2159.1365,399.52054,.18503718,2348.457,352.38513,.15004964
03241,1743.4667,46.689915,.026779929,1759.8081,31.896023,.018124716,1645.3719,28.636831,.017404472,1712.2415,37.062668,.021645702,1763.8263,30.792999,.017458068,1924.6163,47.678425,.02477295,2195.3079,46.293747,.021087587,2381.5891,47.254974,.019841783,2666.011,76.406837,.02865961,2991.8406,101.22459,.033833552,3233.7788,52.069046,.01610161,3501.9048,87.109818,.024874981,4004.8159,100.53339,.025103122,4463.0703,121.05994,.027124813,4909.4478,40.184826,.0081852032
03251,1231.9287,99.427757,.080709018,1189.6327,40.593117,.034122396,1161.6593,105.53033,.090844482,1225.5575,132.6805,.10826134,1245.922,84.677986,.067964114,1226.8093,84.319206,.068730488,1153.9181,37.503662,.032501146,1204.7053,9.6284342,.0079923561,1305.8209,36.673222,.028084418,1421.2968,164.56631,.11578603,1447.3611,161.63957,.11167882,1582.8207,168.54071,.10648124,1791.0463,255.12256,.14244331,1770.8435,59.894669,.033822678,2358.874,31.885305,.013517172
03252,1166.5005,68.961716,.059118465,1143.0005,60.904659,.053284895,1083.4862,7.5236597,.0069439369,1016.6135,42.968784,.042266589,988.3429,38.18169,.038632028,891.86493,61.70187,.069182977,1023.3286,74.15641,.072465882,1050.5646,77.065735,.073356494,1084.5149,117.31,.10816818,1146.8013,126.91422,.11066802,1237.2321,124.10014,.10030466,1287.2941,93.925179,.072963268,1310.386,100.54106,.076726295,1401.0474,57.479782,.041026294,1581.6729,181.53912,.11477666
03254,944.16052,31.670601,.033543661,931.5202,34.474209,.037008546,860.81934,25.528673,.02965625,879.41461,23.828611,.027095992,868.15601,7.0573821,.0081291636,811.54279,21.427666,.026403617,820.7915,38.309319,.046673629,854.93573,22.66189,.026507126,927.2627,30.042601,.032399233,1065.7848,19.416723,.01821824,1069.698,41.882317,.039153405,1128.1327,64.576973,.057242356,1089.3936,45.139946,.041435849,1307.1083,33.465336,.025602574,1513.5841,32.571987,.021519773
03255,807.95477,84.303741,.10434216,856.97345,71.487114,.083418123,799.84015,63.712067,.079655997,782.7356,59.372864,.075853027,767.08203,78.256294,.10201816,698.98724,63.597816,.090985663,730.3006,59.63802,.08166229,768.90906,20.141722,.026195195,791.14282,25.465567,.03218833,898.22339,31.529999,.035102624,896.78326,35.272285,.039332006,933.05994,24.778723,.02655641,986.25989,116.59985,.11822427,1220.4484,133.12683,.10908026,1438.0663,42.329327,.029434893
03256,1037.3793,35.401749,.03412614,1034.5365,43.239388,.041795902,936.29364,9.3204689,.0099546425,980.36395,32.505959,.033157032,959.54669,46.12413,.048068669,1065.4286,6.5467296,.0061446913,1079.5415,5.6858511,.0052669127,1065.4205,9.9168901,.0093079582,1218.55,35.579269,.029198037,1363.6484,11.060113,.0081106778,1369.5,60.436066,.044130024,1442.8672,6.9331474,.0048051183,1497.5055,197.92941,.13217275,1775.1234,103.10136,.058081232,1831.9077,235.83038,.12873486
03257,1047.5546,32.944302,.03144877,1053.8191,41.353287,.039241351,1017.6057,41.988686,.041262235,931.76404,42.895,.046036333,852.63672,22.572315,.026473543,756.33966,13.817488,.018268893,822.11658,29.167603,.03547867,906.01849,77.621826,.085673556,1069.9026,36.24334,.033875365,1129.739,18.348499,.01624136,1201.5874,16.624828,.013835722,1371.4598,31.718105,.023127258,1311.1902,14.025491,.010696763,1454.0575,2.6843886,.0018461365,1795.4922,64.433365,.035886183
03351,898.01031,40.874668,.045516927,883.84601,21.843693,.024714366,927.51031,22.496895,.024255142,822.21466,18.364569,.022335492,882.49377,29.699741,.033654336,866.42816,78.252838,.090316594,921.36639,121.07964,.13141313,884.33246,66.641479,.075357951,1008.4952,56.095558,.055623028,1098.4242,129.9259,.11828391,1192.9617,142.82532,.11972331,1408.0863,148.52126,.10547738,1601.2688,316.5874,.19771034,1814.7081,139.01801,.076606259,1641.5321,148.64662,.090553589
03352,1457.1655,133.67529,.091736518,1510.519,98.581429,.065263279,1426.3536,131.88142,.092460535,1357.4979,88.278702,.065030448,1453.6788,64.728653,.044527479,1500.0082,121.87236,.081247799,1534.0151,154.9749,.10102566,1575.9894,219.00787,.13896532,1687.6975,143.47687,.085013382,1773.5961,189.17839,.10666374,1979.7531,203.09232,.10258467,2019.5964,118.8238,.058835417,2160.3186,156.96129,.07265655,2343.3875,166.03511,.070852607,2545.5332,26.314634,.010337573
03353,1716.8092,26.949724,.015697565,1798.0565,30.405493,.016910199,1787.9269,51.194332,.028633349,1832.2168,56.096012,.030616472,1865.8977,6.180779,.0033124962,2014.1714,71.000214,.035250332,2196.2041,9.2070646,.0041922629,2274.3203,65.679947,.028878935,2387.5417,34.268963,.014353242,2441.7388,6.9718142,.0028552662,2649.9023,48.429893,.018276105,2870.2092,53.780457,.018737469,3128.127,84.353584,.026966164,3513.697,188.66368,.053693783,4123.4395,24.747114,.0060015707
03354,841.17926,6.3899789,.0075964532,821.3584,37.06139,.045122068,770.27991,23.284788,.030228997,766.96924,20.915262,.027270015,855.82733,54.240711,.063378103,889.28461,51.838711,.058292598,895.27356,16.913046,.018891484,871.57544,41.337761,.047428783,874.09802,1.3011017,.0014885077,894.66669,17.352262,.019395227,909.24628,62.084858,.068281673,913.79138,56.888115,.062255036,1021.4716,27.360247,.026785128,1095.3336,20.448614,.018668845,1480.7628,77.550064,.052371699
03355,1524.8695,56.892563,.037309792,1523.6826,62.381733,.040941421,1477.2814,62.66518,.042419259,1671.6515,73.624756,.044043124,1745.5526,81.337616,.046597056,1597.2618,94.822792,.059365842,1854.7212,115.63595,.062346809,2074.2358,125.16264,.060341567,2331.8357,149.82552,.064252175,2435.9189,115.91416,.047585394,2421.1729,77.754417,.03211436,2663.2444,125.59464,.047158509,2961.3257,26.974415,.0091088982,3344.9963,133.8499,.04001496,3810.3037,250.52589,.065749586
03356,1478.7751,30.289904,.020483103,1559.2792,51.635517,.033114992,1510.0951,133.18587,.088197008,1567.8667,206.32005,.13159285,1678.0114,128.39476,.076516025,1721.8218,41.130112,.023887554,1925.0067,180.63922,.09383823,1900.9963,281.42078,.14803857,2095.7986,260.62552,.12435619,2398.5352,328.98566,.13716108,2622.8821,220.81857,.084189288,2772.6216,223.86465,.080741152,3235.9387,935.4007,.28906626,3310.0115,997.06476,.30122697,3485.0537,507.77536,.14570087
03357,1015.9309,35.433971,.034878328,1011.2784,118.19607,.11687787,913.96252,105.78188,.11573984,958.06384,12.93996,.013506366,1071.4631,36.739723,.0342893,921.19409,38.304882,.041581772,879.98035,47.563076,.054050159,910.93994,7.5349479,.0082716187,904.41144,86.950462,.096140385,1023.0844,25.65111,.025072331,1148.1262,13.683401,.011918029,1314.0454,31.200384,.023743764,1183.2603,30.099773,.025438,1538.6405,52.708408,.034256481,2158.2161,60.990154,.028259521
03358,1444.3918,69.080009,.047826365,1342.3123,21.615492,.016103176,1370.9086,33.65744,.024551192,1240.0474,17.74283,.014308187,1238.7632,48.648674,.039271973,1188.8928,99.408005,.083613932,1309.4357,17.531738,.013388774,1265.0768,75.453789,.059643645,1639.76,51.72897,.031546671,1618.3057,6.2378678,.0038545672,1641.5719,66.919128,.040765274,2030.4218,43.588234,.021467576,1859.6631,278.0524,.14951763,2508.7334,51.593754,.020565659,2226.0808,96.969833,.043560788
03359,1946.4673,405.96228,.20856363,2032.7657,447.50339,.22014509,1954.0576,493.38812,.25249416,1974.6381,493.41754,.24987745,2047.6893,578.01501,.28227672,2190.5654,485.19098,.2214912,2474.8149,758.10803,.30632919,2499.5935,811.61591,.32469916,2565.6064,773.6192,.30153462,2729.3425,760.65247,.27869439,2988.5962,749.0976,.25065199,3272.813,817.2818,.24971846,3333.6831,755.52673,.22663423,3750.1414,626.73486,.16712299,4182.9106,1110.7382,.26554194
03360,1341.1713,35.725407,.026637468,1392.0826,17.029951,.012233434,1261.6656,69.16066,.054816946,1311.8678,132.00562,.10062417,1409.5739,193.35158,.13717024,1449.5566,81.153214,.055984851,1634.2909,280.00418,.17133069,1985.8633,314.32587,.15828173,2106.5254,397.54694,.18872164,2117.9692,202.39693,.095561787,2164.8896,260.26489,.12022086,2550.231,333.34113,.13071017,2647.896,366.72922,.13849835,3135.6411,344.51651,.10987116,3713.0879,838.8938,.22592889
03361,1484.5739,179.95857,.12121901,1455.235,198.0023,.13606209,1357.0835,189.24553,.13945018,1415.8549,196.25374,.13861148,1576.5664,205.66304,.13044997,1604.2185,244.82759,.15261486,1769.2643,404.32904,.22852948,1834.7389,444.50366,.2422708,2067.9136,463.74631,.22425807,2297.9424,552.7074,.24052274,2411.9534,608.78491,.25240326,2572.2607,451.59503,.17556347,3004.415,912.56683,.30374193,3495.5447,1293.2135,.36996052,3451.0203,626.99683,.18168448
03401,1163.7084,109.74441,.094305761,1184.6348,111.20065,.093869142,1167.6019,106.98071,.091624305,1171.5348,119.98937,.10242067,1244.7195,108.16011,.086895168,1290.0496,120.27437,.093232363,1378.3151,211.52145,.1534638,1422.663,237.32809,.16681962,1508.6357,183.71062,.12177268,1937.8621,308.13651,.15900849,1960.6993,240.19511,.12250482,2086.7407,234.40854,.11233237,2357.7437,447.52661,.18981139,2668.8433,490.8927,.18393463,2923.2534,325.14813,.11122817
03402,989.83893,11.732533,.011852972,1044.0156,13.344262,.012781669,980.34253,24.999989,.025501279,1009.5283,24.264679,.024035659,1009.6309,17.73242,.01756327,965.94482,41.414425,.042874523,1158.2581,81.408173,.070285007,1152.108,64.399353,.055896975,1090.5542,37.431053,.034322966,1128.4222,73.07531,.064758837,1166.5845,100.09932,.085805461,1468.474,50.331547,.034274727,1598.0098,23.542128,.014732155,1715.451,36.456966,.021252116,1953.5626,155.09105,.079388827
03403,1468.1306,69.582886,.047395568,1463.2266,65.483688,.044752937,1486.6964,58.805176,.039554261,1600.8739,31.22138,.019502711,1676.1199,38.042404,.022696709,1862.1147,12.823379,.0068864599,2184.4241,26.794222,.012266035,2240.7903,88.269463,.039392114,2488.1838,33.984177,.013658226,2583.9778,13.648149,.0052818372,2787.241,26.986351,.0096821021,2886.7964,47.247517,.016366765,3270.3127,44.295589,.013544756,3618.2876,9.0623894,.0025046072,4008.136,86.268852,.021523435
03404,1400.7505,5.6273623,.0040173908,1409.1179,5.8333387,.0041397093,1325.6456,15.292457,.011535856,1324.754,10.095448,.0076206205,1382.8353,18.307369,.013239009,1435.9657,15.081367,.010502595,1509.9465,42.769573,.028325224,1717.1818,76.394524,.044488315,1841.1921,35.002163,.019010598,2195.1604,48.677845,.022175074,2051.781,112.79928,.054976277,2277.1775,74.235786,.032599911,2400.9641,144.53358,.060198143,2842.884,84.358162,.029673444,2696.3403,109.54413,.040626965
03405,1127.4893,38.95454,.03454981,1207.8027,46.244968,.038288511,1147.4059,4.9981394,.0043560341,1171.2327,1.8628992,.0015905458,1155.3695,5.6694183,.0049070176,1146.3445,27.064579,.023609465,1279.4856,24.602999,.01922882,1302.9586,2.1138897,.0016223767,1418.0529,1.7561415,.0012384176,1265.5685,23.274183,.0183903,1337.4111,55.566586,.041547872,1427.5396,18.480593,.012945766,1648.3354,42.330048,.025680481,1877.2429,85.638176,.045619123,2036.7517,110.15841,.05408534
03451,1114.7533,141.95088,.12733838,1184.4891,179.69513,.15170686,1145.7668,138.44997,.12083607,1114.0316,98.727615,.088621914,1224.0245,149.33778,.12200554,1324.9131,172.69612,.13034524,1254.3325,194.2019,.1548249,1280.7949,169.11322,.1320377,1367.0264,69.787178,.051050354,1461.9746,112.15726,.076716281,1520.8235,135.15172,.088867456,1687.3152,11.184833,.006628775,1895.9401,233.23006,.12301552,2130.3926,297.45172,.13962296,2206.5959,36.096622,.01635851
03452,1117.4786,65.129631,.058282662,1091.6693,41.709347,.038206942,1065.7277,9.8072119,.009202362,1102.0209,91.3992,.082937814,1115.2477,62.333942,.055892464,1259.5956,39.47876,.03134241,1330.306,79.41745,.05969863,1411.2305,114.09016,.080844462,1573.0409,92.983734,.059110817,1597.4181,161.74948,.10125683,1724.0496,130.99666,.07598196,1637.6688,149.15984,.091080584,1512.9806,64.626274,.042714544,1908.0341,167.19926,.08762908,2282.3755,187.86507,.082311198
03453,1080.7068,37.949509,.035115454,1125.2914,73.758072,.065545753,1045.7197,27.433578,.026234159,1056.9375,28.523687,.026987109,1102.3157,103.33427,.0937429,1145.2217,101.82451,.088912487,1124.8225,75.625175,.067232989,1081.5636,88.570145,.081890836,1213.0435,38.663494,.031873133,1335.2446,12.562556,.0094084302,1439.8901,21.429466,.014882709,1560.8344,57.215565,.036657039,1713.8971,275.9382,.16100045,1979.8896,152.79732,.077174664,2108.5505,61.271629,.029058648
03454,1163.2837,5.7969084,.0049832286,1238.1101,62.711021,.0506506,1114.1918,62.3363,.05594755,1346.7457,90.719368,.067361914,1489.2758,10.603415,.0071198465,1264.4847,163.44957,.12926179,1370.3107,303.3544,.22137637,1381.7294,307.76022,.22273552,1480.5031,161.17223,.10886315,1471.7062,189.39038,.12868764,1461.6808,15.948322,.010910948,1457.8391,204.08374,.13999058,1482.0499,76.96077,.051928595,1675.1829,192.16296,.11471163,2019.5128,166.62125,.082505666
03455,1088.9545,45.130421,.04144381,1106.2006,13.713063,.012396543,1103.7773,4.9127002,.0044508073,1132.1887,40.317036,.035609819,1087.53,24.388279,.022425385,1086.9327,58.273849,.053613115,1091.3159,.94092309,.00086219131,1079.179,21.460972,.019886388,1147.6232,32.028553,.027908597,1262.8912,124.42628,.098524936,1350.0786,124.77415,.092419915,1403.3215,108.96374,.077647023,1550.4745,57.443073,.037048705,1716.6378,110.71395,.064494647,1960.8201,221.52054,.11297341
03456,1330.2371,21.770166,.016365629,1326.1943,36.764435,.027721755,1274.5923,61.815918,.048498582,1337.882,113.4024,.084762633,1317.2556,76.642372,.058183372,1367.4835,8.9574919,.0065503474,1486.8042,51.060131,.034342203,1417.642,46.059952,.03249054,1550.037,18.864452,.012170324,1531.3037,32.079395,.020949075,1511.424,111.03392,.07346312,1792.1886,45.151093,.02519327,1751.6462,28.107229,.016046179,1936.293,41.947166,.021663647,2115.9819,31.626017,.01494626
03457,997.51068,53.137436,.053270042,1031.3057,6.0695786,.0058853342,1032.6176,18.44562,.017862974,988.30536,43.299152,.043811511,1014.1855,25.656694,.025297832,938.46838,48.912373,.052119359,1159.3567,74.915268,.064617962,1257.9773,68.813049,.054701343,1142.8046,86.959229,.076092824,1255.9622,60.685246,.048317734,1309.5916,71.616066,.054685805,1430.7205,58.217892,.040691312,1684.8677,10.454211,.0062047672,1438.462,191.16681,.13289666,2052.7966,154.01324,.075026058
