gvb_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,obs_id
59780028,1665.7559,56.67881,1586.5085,81.801529,1668.0831,170.22978,1490.7316,84.049889,1428.0715,79.246727,1408.9353,81.679459,1610.738,210.66969,1569.5468,186.66248,1637.3171,292.26785,1718.028,433.29034,1699.5133,340.15521,2401.781,517.22131,2454.3401,789.51105,2672.4492,320.40778,2739.127,97.212486,3003.4404,47.126656,2746.8335,368.40887,958
59780032,1459.2094,133.98209,1429.7648,177.77124,1311.61,273.69839,1192.2726,102.03381,1329.4884,153.26279,1229.207,49.63702,1271.5554,87.189102,1379.3722,77.671074,1488.7306,56.120796,1779.8955,38.537258,1660.3033,73.408493,1690.3895,35.796322,1918.047,266.05023,2724.3906,140.77286,3577.0566,460.47491,3099.9063,116.0306,2688.2708,114.24619,959
59780036,1522.1593,38.280445,1505.1626,83.745247,1404.8851,99.985092,1491.4104,16.252209,1441.7495,11.909506,1453.1875,20.215387,1482.553,55.832531,1565.3722,11.482673,1602.7866,7.4309769,1656.1266,282.01682,1487.1957,101.72803,1791.7461,53.730721,1745.8185,239.84973,1996.0427,217.27312,2079.3145,21.888731,2640.5923,134.40927,2759.303,211.39902,960
59780040,1534.4789,1.6211081,1684.9226,10.783213,1598.4324,114.60715,1585.7407,46.457458,1585.0309,145.12305,1669.329,74.831978,1945.8505,158.37604,1889.799,338.33548,1985.5417,244.47758,2147.6279,323.6069,2116.0396,346.40521,1846.5166,506.65939,2128.6948,210.778,2063.8423,421.12564,2223.822,601.79181,2872.3298,637.23608,2613.8174,227.25064,961
64110000,2144.6453,22.036661,2214.1062,6.1267409,2123.1167,27.099459,2328.2734,69.552132,2480.1626,23.047667,2676.76,102.18622,3025.0459,10.626161,3083.2979,21.123201,3257.0588,132.9816,3746.082,84.361038,3707.1521,154.9138,3720.8169,153.25381,4454.1182,247.9489,4694.7739,5.9899812,5219.9019,225.54321,5255.8623,104.85652,5013.7056,86.625275,962
64120000,3134.4644,210.23775,3316.8057,236.40146,3443.3386,362.51721,3650.2056,324.95932,4195.4312,405.13141,4617.5981,508.67938,5102.9404,351.37656,5229.9946,168.26025,5652.9668,211.04735,6194.4814,404.065,7152.3262,673.96362,8202.4736,696.3736,8972.6016,987.2757,9526.0674,699.48608,10456.902,740.09845,10172.322,676.89722,9055.0732,653.78009,963
64130000,1816.7877,259.98337,1768.2333,161.76358,1659.0543,209.58566,1766.151,142.2818,1842.9437,138.97804,1951.2722,128.36591,2115.3789,153.11983,2168.5156,167.78242,2507.8271,113.53899,2706.2871,203.64671,3064.3796,232.65894,3447.082,176.48265,3750.8721,35.257465,4200.2324,212.48535,4729.5742,345.07867,4964.7021,314.98767,4374.1704,308.96194,964
64140000,2579.7813,78.128036,2660.0811,51.004658,2628.7356,59.686382,2690.3967,80.685616,2746.1863,100.17489,3119.3303,54.123093,3299.2898,63.125214,3674.8401,131.97276,4525.8374,35.226383,4440.1074,58.462189,4716.186,73.920235,4863.5181,24.211248,5242.1182,87.106529,6166.3955,12.049836,6839.4697,43.459183,6412.6606,40.651604,5729.5869,39.892105,965
64310001,1640.7036,208.01491,1382.5751,121.12373,1289.839,110.98601,1406.1285,107.17921,1363.9087,9.0179873,1395.2698,160.34094,1358.7513,65.61187,1330.274,147.46817,1603.1217,238.54008,1603.8687,46.289555,1649.8417,59.980259,1752.4679,178.72173,1890.1563,99.635406,1902.8738,526.13568,2271.9751,188.50581,2788.595,175.507,2763.3352,614.27454,966
64310002,2126.2776,99.786461,2103.2571,85.688652,1953.7544,81.318657,2116.5374,13.569489,2035.1299,4.6053886,2100.0964,21.890558,2219.1309,18.55039,2287.7183,48.551373,2324.7554,124.9926,2722.6543,63.24638,3070.3911,70.78054,3027.5928,86.965691,3398.7251,80.258057,3625.3914,131.85619,3670.2188,327.73441,3862.136,244.85344,4014.1558,388.79172,967
64310003,1457.6538,127.80045,1388.2307,93.87896,1475.0873,177.43526,1395.3412,126.3661,1390.4952,87.071968,1336.2108,106.56612,1460.9717,100.49618,1154.0023,210.16379,1410.481,164.36165,1471.7247,135.16748,1667.2947,123.85622,1736.8051,120.92982,2124.8379,318.11429,2505.6367,95.470032,2587.4075,123.43145,2748.2842,174.07442,3141.6187,187.59929,968
64310004,1873.266,24.132597,1645.4263,15.352205,1810.0466,11.202255,1730.2942,26.069233,1781.9393,64.838676,1788.7858,25.070827,2188.7898,279.0809,1829.1241,6.0459318,2152.8901,139.94167,2114.3826,12.462738,2171.8745,28.272486,2880.6406,201.91939,2852.5959,45.15176,3338.8367,225.64037,3147.4299,155.14102,3912.6567,207.70107,3919.4873,120.90535,969
64310005,1701.3116,21.985983,1717.0975,7.1010714,1736.5132,182.15286,1860.2478,190.03955,1724.1765,17.529339,1518.2972,9.2692842,1601.3071,16.52182,1532.5128,171.66725,1689.1188,58.566605,1777.4001,57.337692,1964.6755,99.498672,2088.6775,23.61208,2367.4802,18.721107,2680.9688,395.54218,2812.5317,164.49373,3467.4666,110.67124,2964.6343,256.85666,970
