gvb_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,obs_id
120620124,4.2405667,.45287347,4.0672717,.63830686,3.6518898,.8202256,4.3415861,.54231626,4.2622094,.27281746,4.4257717,.051425423,4.3544054,.13531435,3.9716892,.38026473,4.5291324,.20867221,4.6603241,.055750191,4.8806243,.2611604,5.2661839,.17406213,5.549705,.24100707,5.443851,.27626511,5.6775994,.37586883,6.1237783,.53021854,6.2621989,.43762374,3463
120620140,4.5030127,.53914309,4.6189485,.22566408,4.3851848,.18950434,4.5603161,.27654755,4.4678359,.38995901,4.703692,.1758343,4.6793523,.20649253,4.8777056,.083780527,4.9031186,.37858346,4.9580107,.37275562,5.2131419,.016580205,5.3788705,.11293442,5.3557005,.04077483,5.7066164,.063117936,5.4145441,.29883614,5.7197804,.23596734,5.8618894,.12570763,3464
120620224,3.8875618,.050132915,3.8663039,.2347687,3.977869,.15046266,4.0603738,.041301448,4.0196781,.058504973,4.0912156,.056547593,4.3950515,.013838747,4.4346242,.080939658,4.4861221,.12026073,4.3523588,.098976471,5.0833912,.039423265,5.0638385,.23222512,4.8789663,.065379575,5.4978046,.26006389,5.4051771,.071879916,5.5611925,.21768706,5.6769409,.094694063,3465
120620410,4.7858968,.42753497,4.2454119,.37804705,3.8179283,.78457206,4.9922128,.086384699,4.5419431,.015587389,4.5302262,.081881434,4.7226505,.23593874,4.2265272,.52197534,4.7056952,.080696799,4.7242689,.4370693,4.8817549,.283811,5.0098052,.17545186,5.557229,.344704,5.1448083,.10535676,5.4403954,.19648415,5.6634936,.44412556,5.783217,.033198785,3466
120620461,4.2203636,.16570273,3.8866327,.011577193,4.0636559,.0043786215,4.1455979,.16028102,4.1992106,.018536672,4.140996,.010103821,4.5406752,.016713915,4.7601814,.042300455,4.9602509,.08209607,4.8717241,.30371216,5.246562,.08306136,5.2399063,.083079495,5.2299223,.11960561,6.1979084,.35836324,5.9151254,.070065223,6.1062064,.43121284,5.5389557,.10350682,3467
120620469,4.6445494,.20080692,4.4935427,.00068655313,4.3037405,.29039407,4.6226711,.038289595,4.7346025,.063308492,5.2373691,.22910742,4.8071451,.02230721,4.7094693,.034716573,4.8115029,.11855974,4.7525373,.018723236,5.0382652,.095912434,5.1873293,.16995351,5.1760235,.048640095,5.7121773,.10710496,6.0041332,.24094692,6.2164869,.038692947,6.4655089,.12750502,3468
120625031,3.8692825,.15897097,4.1394057,.39834139,3.1899123,.23533231,3.3505523,.19744755,3.8397748,.2506575,3.7580895,.22152242,4.1096654,.40015671,3.801548,.3886742,4.0890698,.075560205,4.6531219,.59513944,5.0201168,.43279985,5.4480591,.37810048,4.6005015,.36096081,5.281302,.48680562,6.058352,.061457101,6.0112152,.78733778,5.5259199,.27054524,3469
120625202,4.6294222,.37773466,4.4960852,.21297216,4.3505569,.34675372,4.4444423,.06377247,4.5657115,.19231945,4.7960029,.1262203,4.6580291,.02237791,4.7473559,.10893155,4.832674,.21934238,4.4735131,.096559092,4.5654941,.096656531,4.9483151,.10371272,4.9347706,.026519464,5.2013011,.0078215441,5.261838,.05476816,5.3143716,.40209725,5.5524116,.23522291,3470
120625205,4.4208374,.28298202,4.3882618,.17588308,4.6303763,.094270684,4.5171833,.071623795,4.3465004,.1969098,4.497139,.11960877,4.6339016,.095059454,4.7166734,.049537599,4.7537608,.32500085,4.908401,.13572244,4.995131,.0039509651,5.0994167,.099456601,5.4419441,.32992375,5.3739977,.16035014,5.4404535,.10724701,5.8023772,.043506723,6.0218372,.31309539,3471
120625207,4.2230611,.3484416,4.6034822,.2248417,3.5945103,.473719,4.4052835,.28713006,4.1668668,.29732987,4.4406943,.0080407392,4.4073772,.15706688,5.0228887,.10190853,4.6339431,.192949,4.832202,.16622874,5.5428772,.31897992,5.3771358,.092281438,5.3274064,.10691277,5.436522,.060126856,5.5888267,.014317157,5.5419297,.0058281627,5.5952277,.020837879,3472
120625209,3.3260641,.36066777,3.4515316,.58166099,3.4563417,.22285348,3.5946844,.23969637,3.7832575,.24082699,3.7796226,.46514022,4.0089717,.15793729,4.0567479,.045611884,4.0128417,.034575932,4.1318736,.066393234,4.5718813,.21073407,4.7242703,.11679487,4.7617693,.084012054,5.4486408,.019583158,5.5515475,.4393163,5.7717276,.68681574,5.545711,.60198027,3473
120625211,4.6430821,.19111352,4.3991475,.10208856,4.3569946,.1970221,4.4563465,.23493697,4.7235675,.04297895,4.7014208,.036105644,4.5490212,.16597372,4.2345967,.14746919,4.8776221,.10303046,4.9909577,.0661598,4.6924491,.22288133,5.1644692,.016711012,5.7707186,.24057373,5.922503,.12708966,5.9887743,.098673038,6.2980995,.31881216,6.9046445,.57707512,3474
120630036,5.8980732,.061042976,5.7551932,.58488029,5.9581461,.29354656,5.9227819,.38663426,6.1437845,.24501802,6.3037376,.33091551,6.463439,.13592868,6.7560182,.023820106,6.95825,.55353951,7.4793906,.80581164,8.7029781,1.3071408,9.1557808,.93298054,9.9980516,.94849592,11.10982,1.7783121,10.369688,1.1255602,11.097984,.45533016,12.250358,1.3464129,3475
120630056,6.8638721,.18136185,6.737432,.25114983,6.6782012,.22175668,6.6319056,.44782427,6.6456518,.55639994,6.9789572,.32929459,7.6529808,.19361398,7.6798644,.10704511,7.6077423,.11428671,7.9611335,.10695399,7.8343987,.29844317,8.8134298,.28327349,9.1010494,.14357467,10.091702,.12795323,8.7821894,1.4263418,9.4193058,1.3005664,9.9722013,1.254198,3476
120630080,6.7420893,.53603184,6.31707,.23867598,5.9705782,.36692908,5.9286342,.25311843,6.1703639,.25776514,6.8201375,.42287177,7.3403873,.58935845,7.5354242,.35615876,7.4196348,.44221643,8.1506872,.47544891,8.1288452,.29276854,8.9721508,.36374003,9.4987631,.61605692,9.5483389,.062938534,9.8638706,.81713206,10.839938,1.1036083,10.379233,1.288294,3477
120630148,5.0774026,.17166489,5.1496668,.23965669,5.3427844,.060366068,5.3295803,.076149702,5.504312,.020536512,5.475987,.0062516555,6.3977838,.27755612,6.4069476,.3265833,6.4583435,.27927127,6.6612272,.243422,7.264051,.25245643,7.3849745,.0622673,7.8912058,.16374789,9.2903986,.29097062,9.5211143,.10306248,10.228075,.062063444,11.082266,.14712241,3478
120630189,4.5978184,.15502037,4.6293063,.25637528,4.5159845,.12288507,4.6105046,.0015703646,4.2898483,.18601845,4.1800265,.094515584,4.0014992,.077969357,4.3803725,.041580722,4.5979161,.22954269,4.4518433,.11012326,4.5578818,.15878442,5.0120602,.35124552,4.9582376,.22834589,4.618156,.19221617,4.966845,.63998908,5.093823,.55402857,5.690021,.20471802,3479
120630208,4.7276702,.30296418,4.8101583,.061098911,5.0196481,.05374328,4.9232273,.035306297,5.0336456,.11230369,5.1869664,.0096196132,5.6143699,.13689657,5.7869902,.09807501,5.8516345,.26039824,6.2802815,.056839556,6.4552178,.069044612,7.0051074,.16432886,7.6700935,.097749308,8.2899323,.27048981,8.387248,.34511471,9.6976061,.19166154,10.68944,.60336566,3480
120630244,4.407414,.20123434,4.3354211,.0031276995,4.2300549,.31638262,4.378139,.2560904,4.1558981,.12176135,4.1581526,.012690711,4.0391703,.28353223,4.2010593,.23704976,4.3728633,.045610968,4.4837928,.40782943,4.6100888,.39995036,5.1109452,.85976243,4.9512267,.68170124,4.9659061,.52202922,5.3167601,.32543492,5.4308939,.16714653,6.063581,.20666429,3481
120630252,5.0237713,.10145412,5.1314759,.028472293,5.0980539,.15955031,5.2154016,.10660823,5.0375261,.21050753,4.9898081,.19971427,5.117044,.19649923,5.2106147,.14845422,5.2320671,.087940201,5.0466814,.20076741,5.3485169,.16624288,5.5311217,.1860992,5.4575067,.28891391,5.7427745,.25721526,6.0977325,.40005183,6.3673911,.44296145,7.030827,.48133111,3482
120630273,8.2467098,3.6314659,6.8384233,1.2071172,6.5850792,.99769121,6.6835895,1.5662585,6.9116182,1.7068297,6.7947617,1.5392249,6.3934364,.65377766,6.823524,.036095854,7.3266907,1.3153023,6.7929764,.49317044,7.8279123,.27112022,7.8962097,1.7373382,9.7401428,.98503995,9.4374094,1.8816824,9.6273651,.8078565,11.064975,1.9055563,10.612814,.99440104,3483
120630357,4.3421159,.27990058,4.9788084,.29980108,5.2056327,.20340712,5.3753371,.03799456,5.4746761,.034005694,5.6255479,.12590571,6.0598283,.095774159,5.8731847,.313829,6.1803246,.028407497,6.9068871,.26923132,8.2439032,.23210734,8.4633369,.15160875,9.3156967,.10201175,10.102917,.024314791,9.7315636,.05964588,9.961175,.032508593,10.247712,.91581416,3484
120635302,3.000437,1.3074785,3.0540051,1.1446985,3.1113842,.56606978,3.4705522,1.2180914,3.6245096,.66908395,4.050077,.663863,4.5773487,.043566089,4.4023285,.13692227,5.1097908,.13294166,5.1951733,.47822574,5.5537567,.16902716,6.1659765,.26909211,6.585691,1.3304398,7.6011238,.77170843,7.2207599,.86222064,6.9071283,.85479748,9.6162682,4.7062845,3485
120635306,4.0661583,.054297823,3.8663468,.23446475,3.6387339,.35077378,3.9282832,.42866927,3.5160758,.33272919,3.7125854,.071725316,3.4182801,.40898386,3.6166985,.51062423,3.8829589,.16456927,3.9731114,.32437131,3.979984,.13924488,4.5924454,.64200163,4.0843234,.31579047,3.9626257,.096877813,4.1236277,.067161605,4.042263,.375191,4.4257221,1.142399,3486
120635309,4.6942725,.18239814,4.599267,.053083271,4.5099854,.13628703,4.6523447,.076621607,4.5038967,.089708582,4.5203214,.086569965,4.4564481,.13571012,4.5669498,.2226561,4.7567759,.095247276,4.7099633,.24988253,4.7928939,.075472169,5.1769218,.28661847,4.9696712,.16395657,4.8763208,.079178549,5.4514165,.068707757,5.6467705,.034136876,6.1141486,.27053925,3487
120640029,4.6413441,.1581616,5.502243,.049369819,4.6532326,.031337101,4.8110704,.080714703,4.5658813,.18235931,4.8885732,.15235256,5.7063012,.010751073,5.6644297,.11404477,5.5975046,.031997249,5.8151479,.0063155196,6.617269,.34257028,7.3041892,.54310352,7.8767376,1.330084,7.6463966,.0060392283,9.2801361,.699184,10.988782,.69554305,10.195874,.31936771,3488
120640044,4.7465348,.46387169,4.5910993,.44172034,4.2379599,.19414587,4.8257241,.25833732,4.7299404,.075746723,4.7792096,.089891948,4.6039557,.035665326,4.476078,.21267703,5.3009982,.079374,5.3372946,.026192861,5.4032807,.37467107,5.9319859,.41628262,5.6231694,.33120602,5.8620648,.21138866,5.7893081,.074806891,7.855094,1.1752868,7.4824553,.13682951,3489
120640136,5.9976578,.33732441,6.1008253,.33252794,6.2202048,.055344377,6.2383914,.099975705,6.203382,.33054763,6.4235754,.25054631,6.8025661,.066090114,7.344089,.085615344,7.0392618,.30409676,7.5233121,.21727304,7.6128945,.073365994,8.908536,.2565251,9.5623121,.73503691,10.323002,.0793337,10.304967,.5950051,11.029367,.26902014,12.987887,.69692212,3490
