price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,hexagon_id
1689.5862,2.3853583,1766.6263,1.3417434,1718.9459,6.5004802,1781.5005,2.9399698,1883.9944,1.4848169,2136.97,6.14961,2289.8359,7.9972248,2472.3862,9.8540163,2662.0205,21.406328,3026.9683,3.1329141,3317.9021,5.3664598,3744.0718,.65327889,4095.2615,3.2317743,4559.5757,15.971416,5272.4043,.3242985,AV-22
1694.202,2.6654348,1775.434,4.6288447,1732.8512,4.6510053,1797.7273,3.555455,1908.2736,3.9155624,2167.1777,7.0224466,2328.6072,8.4259348,2517.8967,8.2444792,2710.6611,16.115141,3064.1909,6.3998656,3362.2341,3.9890976,3765.8252,10.690195,4125.2744,1.5177022,4578.6685,8.0118189,5293.0942,2.8702128,AV-23
1698.889,9.4883528,1775.5853,2.8629749,1736.5551,4.9557199,1802.441,2.8556938,1911.8792,.61654788,2188.0234,9.6178665,2344.6143,9.3675795,2536.9102,8.8450937,2757.0222,11.84148,3086.5496,4.7907257,3388.9451,10.020434,3791.6938,14.023651,4138.6699,14.926968,4594.1758,11.846423,5322.6377,3.5400229,AV-24
1700.3901,4.294322,1782.4636,.0018029666,1741.9559,3.2133033,1810.9088,4.0404983,1926.1276,5.2150736,2210.7595,1.1536622,2354.0156,7.7423515,2536.4182,11.089785,2761.9832,16.306213,3092.9956,.38086823,3408.5081,5.2460113,3811.2512,12.843786,4156.6978,12.251363,4609.4556,2.4398026,5340.2993,15.02799,AV-25
1714.2091,11.05944,1789.7219,1.6897972,1747.8838,3.5154576,1813.2163,.13684833,1934.5576,2.4372706,2225.5413,1.7168825,2359.1831,9.7149391,2527.2869,20.10815,2747.8921,26.124712,3103.1333,1.2827228,3420.9128,2.9000554,3829.5823,6.9394851,4181.2852,2.3461661,4623.5098,10.762849,5349.8687,12.023345,AV-26
1717.4015,5.2174921,1791.1768,1.5693405,1749.2712,1.2055618,1819.1199,2.5720596,1937.4656,1.3907927,2223.2988,2.1170056,2371.6917,1.83864,2559.3577,8.922616,2782.3708,14.466835,3120.8481,.2812219,3436.2217,.40551361,3848.7676,4.1140518,4205.7446,14.483459,4642.5884,.62486732,5344.1064,7.3845549,AV-27
1711.0734,2.5326006,1784.3887,1.8101367,1750.0032,.55459112,1815.0497,.25914317,1937.597,.29179794,2234.5569,2.4773417,2390.8555,1.142732,2623.9624,7.2346592,2818.906,12.853779,3120.6479,1.7988869,3428.8977,7.1445346,3845.8567,3.4202032,4201.6182,8.497529,4647.4243,1.9784491,5334.6182,13.265615,AV-28
1737.0867,9.4834995,1794.861,1.9789046,1750.5079,1.8630528,1810.8783,.54423773,1923.1299,2.3614376,2216.9365,3.9805589,2365.2996,2.2664325,2579.5786,.91748744,2732.615,15.735112,3094.5898,5.5686803,3398.0354,10.59365,3820.678,2.0532012,4178.9497,4.8861699,4631.1621,2.5946524,5349.1187,7.2282052,AV-29
1677.3368,4.0284505,1778.2662,1.7982517,1749.8213,1.6595948,1814.3411,6.7220211,1933.2919,4.6135283,2248.2266,16.897041,2397.7847,13.051403,2620.1416,12.878807,2754.5742,61.216686,3113.4497,6.4485774,3415.7271,22.752583,3825.4583,.5946663,4201.376,21.611767,4646.939,26.002411,5333.502,113.95892,AV-30
1682.4608,6.4437528,1779.6207,4.4241257,1740.033,1.9264692,1809.6923,3.1900761,1916.0261,.40409872,2221.79,20.875107,2365.1213,5.0343976,2566.2441,1.9534966,2732.0522,25.963594,3095.1682,12.19073,3393.78,11.935443,3782.4514,1.7463253,4153.1528,19.488432,4641.0039,2.6986067,5381.1899,.63720345,AV-31
1667.0701,2.747088,1773.9388,5.5314918,1726.9847,3.4574976,1795.5446,9.2925549,1901.0869,6.8043933,2184.9055,15.652399,2323.7866,2.8366702,2513.7319,11.709245,2688.6577,31.495983,3047.3152,5.0068011,3347.6318,11.032487,3745.9995,3.2636619,4113.3872,23.250568,4604.605,17.109652,5282.4189,5.7347417,AV-32
1687.5952,.22285677,1775.505,15.96199,1710.7765,6.1120901,1771.2085,4.936789,1870.6031,.5827899,2144.3032,9.1476746,2277.9028,.32527864,2464.3254,2.7743466,2682.0745,25.851233,2995.135,12.915125,3289.4495,6.924726,3697.8313,11.662739,4051.8994,3.6842794,4552.0166,16.261705,5300.6787,77.685806,AV-33
1689.8029,2.5004964,1744.5963,6.300478,1680.4922,.038904939,1737.7692,2.3947299,1840.0488,1.7834128,2099.6331,1.1184224,2237.7146,3.6212711,2418.686,4.6229486,2640.5979,3.2781918,2947.8345,5.3263364,3239.4746,5.4755406,3633.5898,1.974728,3975.6978,9.6133766,4478.6851,1.2877306,5237.9961,14.814931,AV-34
1712.1492,35.802719,1732.3241,21.812265,1667.3735,6.6440406,1715.665,.58097857,1815.9803,.61539537,2068.8369,9.7025604,2204.9722,8.1069403,2377.2969,20.467825,2602.6267,15.971429,2911.5225,.98897856,3196.4653,7.0723467,3603.1484,5.1724949,3945.0457,1.2360547,4429.4048,14.517798,5216.7554,105.1413,AV-35
1677.7838,23.28336,1704.7755,13.340227,1645.7688,8.5061455,1689.8022,3.0746429,1787.5209,2.2718413,2039.9202,6.7646399,2176.3931,4.2353325,2344.5405,17.043034,2563.5864,12.499688,2867.8694,3.8689666,3148.8599,2.2230437,3545.751,5.3829284,3883.9199,3.8363125,4356.4678,17.221664,5117.7031,82.744797,AV-36
1687.4171,51.529396,1692.3276,24.926352,1629.0197,9.7219982,1668.2648,7.4393344,1761.5271,2.3256655,1999.5936,15.616546,2132.2834,15.673193,2294.085,34.663834,2507.1399,34.846092,2820.8257,1.4984235,3093.5774,14.581324,3496.9346,5.7343202,3834.0698,14.237291,4313.9355,37.591206,5079.4917,118.99545,AV-37
1671.6078,22.204908,1662.5488,5.7430105,1594.1848,.97208732,1633.7557,.28873119,1723.1718,1.8911543,1953.5583,8.1529598,2082.9023,4.8768797,2239.9922,7.2130656,2438.6003,4.8931904,2751.0916,5.6153321,3018.6907,20.154757,3410.1399,5.8547635,3742.5852,2.7720187,4222.9971,12.321796,5014.5127,29.382887,AV-38
1660.3551,47.61113,1644.9584,13.614875,1569.6399,5.6584382,1609.5607,.75395638,1691.6735,7.4104457,1907.5364,19.494591,2034.8082,15.585526,2180.6523,17.244225,2361.208,20.204603,2691.8989,14.956539,2959.6123,30.740816,3345.7544,17.184526,3670.5156,13.620274,4153.0479,6.847858,4989.5879,85.129967,AV-39
1619.2649,21.053972,1611.8633,6.2608638,1536.8044,2.9457374,1574.7174,4.0887365,1654.0366,7.8062406,1867.7241,8.5565157,1999.3536,7.2985635,2146.2896,1.8474655,2326.2554,6.8452749,2639.824,6.0829315,2895.7563,12.983177,3270.4373,13.777758,3592.592,7.5099311,4055.4287,9.0029764,4854.7866,32.686779,AV-40
1623.0911,30.549898,1599.2635,12.828744,1515.6556,1.7046416,1554.2864,1.5639616,1628.4276,4.5195179,1824.7528,9.7069721,1944.658,13.49542,2087.2468,3.4610922,2247.5591,9.3295155,2592.0366,8.6630678,2843.2002,4.784502,3208.8235,17.509607,3532.1572,3.8707318,4007.4048,3.6983171,4841.7007,58.75193,AV-41
1735.6619,44.454342,1641.5773,18.946714,1507.2704,5.5819998,1534.833,1.3628297,1585.3368,5.7951336,1747.8032,10.045477,1864.9768,13.228941,1951.0579,6.6662383,2122.679,14.402197,2518.4885,2.2766907,2738.438,5.6438684,3118.7378,11.149192,3429.8462,4.0550551,3979.9587,9.9077587,4785.8076,10.222844,AV-42
1700.822,25.85989,1606.4927,7.99615,1476.4517,.77614391,1505.4493,.55520684,1561.8676,1.5811992,1722.1406,.88456875,1830.9308,8.5837011,1911.2582,3.601728,2084.9065,9.4370861,2468.1787,.92232984,2687.0405,21.91485,3065.9265,9.5602579,3365.1011,13.668219,3894.8804,5.6930685,4658.2417,55.094212,AV-43
1850.7289,123.57622,1735.9166,58.226864,1598.0114,6.1829004,1616.1036,2.7564614,1690.8685,14.559307,1813.8805,65.230896,1928.9442,69.998436,1975.3075,76.120865,2150.3337,83.221581,2624.1448,26.865995,2880.1702,43.440224,3320.0276,25.6684,3630.0815,32.618473,4247.4814,44.110092,5376.2832,254.8801,AW-15
1914.0117,.72951323,1788.1866,2.5661731,1659.1323,4.2655563,1663.0325,8.9965611,1729.9143,10.446162,1877.8463,11.473294,1985.4344,11.873593,2056.5774,16.044977,2230.3284,12.498614,2740.7605,12.671087,2992.425,18.823763,3438.0347,.49500656,3760.8987,14.982317,4410.1519,44.09407,5557.4106,164.78058,AW-16
1581.1262,28.472776,1642.2173,10.472846,1589.1404,3.2677429,1646.4819,2.6080806,1749.3712,4.7105303,1988.7277,.68675131,2136.6558,10.879024,2311.9233,15.655315,2508.1885,44.096191,2802.5369,11.289717,3079.8271,16.846468,3437.2966,2.5053384,3764.8418,31.491831,4215.0034,12.347932,4940.6191,16.637459,AW-17
1587.5092,6.1094446,1654.5814,5.832386,1612.9895,1.7310598,1667.6356,6.9394608,1770.8678,2.2893255,2018.8893,2.8381059,2159.7661,5.5304561,2345.3218,4.893157,2491.8071,20.275305,2814.6519,15.251368,3088.5881,7.4305582,3489.6504,20.412964,3829.7739,6.9204969,4283.9561,6.8549151,4984.1514,18.69602,AW-18
1616.6719,5.9687767,1682.7249,1.6836163,1635.2366,2.3046422,1693.8101,3.874239,1798.9773,4.4599366,2057.0894,8.2901659,2205.4031,12.188525,2401.5305,22.117281,2572.3906,11.444036,2881.0288,1.1782671,3157.1138,3.8257859,3533.312,12.586759,3889.9363,21.86315,4352.9253,5.3305597,5015.6318,39.836456,AW-19
1621.2172,16.780775,1701.8103,3.4498734,1657.7429,5.457768,1715.3253,3.6795483,1817.7423,1.8706194,2079.3696,4.0893855,2224.6831,10.735168,2415.9048,7.9526234,2615.1624,5.8616519,2909.6929,5.8870926,3201.5735,1.4836195,3597.2683,19.931267,3943.0798,4.0759773,4395.5942,18.713203,5050.7461,24.061552,AW-20
1648.6417,1.376796,1720.4645,2.4943321,1674.9434,7.1908879,1731.2493,2.7810652,1834.261,1.4958504,2100.8896,1.139766,2242.9502,.57159138,2419.2856,6.925509,2607.3137,19.582619,2941.5283,2.7915668,3228.1299,8.4043646,3635.6157,.60474968,3988.7144,6.0727167,4441.7617,20.012226,5085.2642,26.812307,AW-21
1647.9591,3.0153182,1727.108,4.7269859,1685.8635,2.6683075,1744.5386,.26114845,1849.8724,1.6524098,2114.1575,.8221212,2264.3625,4.4034767,2444.0566,13.685496,2654.7144,8.0968332,2981.7341,15.568289,3275.238,2.7180276,3660.2649,4.8066487,4022.3616,.96905893,4468.9004,9.3465233,5127.9849,.096388094,AW-22
1705.7458,17.445562,1755.9674,9.1932898,1704.5873,8.4317112,1762.1476,6.5218244,1862.931,2.0648005,2118.4485,6.9660325,2258.0745,11.058773,2422.9807,21.643404,2613.9646,40.977787,2982.8706,4.7372112,3275.6318,.96832132,3680.5498,5.783432,4030.4678,5.4330244,4507.1436,20.603569,5209.0522,12.713163,AW-23
1699.9785,39.866589,1755.9366,13.708131,1706.6427,2.9037988,1764.6973,.57876122,1870.1343,3.8690734,2132.4175,16.197098,2270.095,20.143776,2431.7871,29.753437,2583.5667,67.442772,2975.355,16.73674,3270.8687,39.64085,3681.635,27.262362,4044.1599,20.574656,4503.6553,13.416471,5193.2695,11.490432,AW-24
1699.1436,29.015522,1757.4718,9.7201939,1710.4691,2.3792596,1772.7532,.78029728,1885.1783,.29000401,2144.6909,15.013774,2283.5005,20.113747,2478.7102,20.691057,2619.4934,45.766167,2992.4927,17.108379,3295.6338,38.068008,3709.231,21.000704,4066.0305,6.893672,4531.5615,12.593488,5196.3135,39.072823,AW-25
1712.7238,8.2198772,1762.7388,4.4297466,1717.5359,4.9490485,1775.4768,1.3955115,1887.9792,.80378723,2147.7791,8.4633131,2292.4973,8.3804302,2485.1277,13.727549,2622.6748,34.471764,3012.9597,4.3279471,3303.0605,13.591423,3727.658,.59533387,4081.677,12.513312,4555.4072,4.4753785,5226.293,20.044195,AW-26
1717.4451,12.103125,1766.3771,6.6159458,1720.7404,2.6972632,1782.3357,2.4550421,1893.8075,.26037663,2149.6335,10.424264,2301.2627,11.598838,2504.0981,11.564246,2637.0583,45.159348,3015.728,14.287193,3316.1433,14.858018,3743.272,5.3421507,4105.6714,18.675415,4568.4023,2.2969317,5275.3521,12.19892,AW-27
1681.066,10.475057,1748.5289,3.6572256,1715.9968,.21696766,1782.5726,2.9496212,1897.1995,8.5487881,2183.6206,3.7384791,2325.606,10.65207,2548.4741,23.220566,2657.353,30.219767,3026.2581,1.9931306,3327.9443,6.0969291,3750.4324,8.3334236,4101.624,13.642146,4561.9937,.81015229,5261.188,7.322495,AW-28
1660.101,16.029228,1737.4089,12.334995,1705.4749,4.637166,1770.6307,1.1752921,1881.8361,1.2747972,2178.2568,14.80254,2319.9333,10.00494,2532.4333,12.760053,2748.1638,9.5250072,3034.573,9.635313,3331.9397,3.6168814,3740.8206,7.8016071,4080.2644,6.1416855,4534.7104,7.2772017,5208.6094,.77282596,AW-29
1645.7466,14.500364,1731.6472,6.0218277,1696.2911,2.104069,1756.0674,1.4470448,1860.7794,1.5822257,2150.9839,11.749949,2291.8601,6.0775647,2487.0918,3.4753294,2704.1086,2.4369023,3014.4856,4.1733112,3310.6794,.37967181,3707.032,4.6720686,4037.48,1.9000221,4520.3145,2.2626748,5254.8398,6.7106876,AW-30
1668.3354,9.2881861,1741.6938,2.5548661,1690.4902,.57167101,1749.6716,3.8459995,1848.8376,1.0498885,2130.1992,7.4862366,2262.7861,2.3451853,2437.1563,2.0736108,2663.2695,1.1054692,2969.3696,.0029866726,3263.2258,1.0179727,3646.0967,7.0559864,3991.5171,1.0476876,4482.3726,3.4451458,5199.3354,1.4710554,AW-31
1655.174,7.9167228,1726.6836,1.4407448,1674.5665,.062940747,1733.7566,1.9102664,1832.1936,1.1720077,2098.5369,3.5503592,2233.4612,.36267695,2406.137,3.5507607,2625.7454,.85411006,2940.9841,.94258839,3233.3755,7.0906773,3613.2849,10.152441,3958.8159,3.0823443,4460.3008,11.790599,5185.0103,2.0108721,AW-32
1682.0607,3.0608001,1723.0223,8.9562321,1659.7789,2.0509868,1714.3369,1.2298198,1813.4181,2.410543,2063.4939,1.5124154,2200.377,1.0989895,2372.2996,5.4905829,2582.5945,7.6024446,2899.1069,5.5420489,3187.1477,2.6218865,3574.2834,6.9089484,3910.1997,4.3584304,4417.5127,13.877432,5201.6479,44.719791,AW-33
1686.344,12.134836,1704.2487,10.724432,1639.5156,2.5536153,1689.1921,.59322804,1786.1931,1.3593403,2031.1639,1.8552173,2166.6389,2.628871,2328.1169,5.9765306,2540.5522,3.9631612,2858.8247,3.5246563,3137.2368,5.3595881,3538.9248,2.0013959,3874.5984,3.4349704,4358.8672,1.4254462,5151.9541,12.41111,AW-34
1648.6254,16.041502,1681.731,15.246793,1620.4529,5.3535452,1665.4973,.63529372,1762.7062,1.2049177,2004.8057,8.902669,2141.0835,3.5150504,2302.6929,15.749199,2509.9333,8.8485394,2827.1282,1.0668489,3102.4531,5.9097009,3498.7732,4.0669389,3827.9614,2.3122282,4302.0215,5.9039521,5058.6855,82.157402,AW-35
1663.6471,27.075304,1673.0647,16.081093,1607.1924,7.4748373,1645.5012,4.8440089,1737.9077,1.7616758,1969.3639,8.9052944,2103.3359,4.6788859,2256.0432,22.42812,2459.832,12.378103,2779.2644,1.2056872,3046.9629,8.0992002,3443.5164,.87979919,3775.7751,2.4475718,4258.9893,23.130514,5039.3169,104.15758,AW-36
1666.1677,13.234815,1655.3005,5.4229097,1582.1854,.026574442,1617.3257,1.889955,1704.2189,3.3272004,1923.6134,4.5790291,2052.0264,3.0574398,2207.082,1.1965485,2399.0574,2.1189532,2719.0962,3.5976436,2979.2527,6.1587491,3370.761,5.1821027,3699.406,11.507074,4181.0767,5.5879736,4993.2388,2.5206203,AW-37
1662.9205,21.284889,1632.9626,8.4914703,1554.5237,2.6363993,1588.9049,4.4475584,1667.6969,4.3766479,1879.7759,7.1642127,2007.1356,7.399466,2151.6445,4.2991347,2329.4607,4.6858654,2656.436,4.7894258,2908.7063,8.4012651,3298.9207,7.3633046,3625.2122,10.590037,4100.459,1.8574238,4935.4487,13.266098,AW-38
1629.1053,21.316132,1603.8882,6.8918543,1526.6594,1.0478147,1565.92,2.603961,1642.0814,1.7588204,1846.4452,9.0258446,1975.9238,8.946887,2115.3291,6.7377882,2281.8054,10.153511,2618.6152,3.3689799,2873.9998,1.022351,3255.1111,4.9165602,3587.5576,8.0592422,4043.0581,1.5274652,4843.6533,15.051081,AW-39
1604.27,9.7849483,1579.1676,3.5368593,1501.1616,.15696765,1538.5988,.48232079,1611.7181,1.9197698,1809.8142,5.6158133,1934.2924,2.7880774,2074.6309,.039087407,2229.7715,7.4927917,2567.1956,3.9593618,2811.8289,3.7616677,3192.7302,.0079798903,3513.5847,7.5139542,3975.5396,.97900742,4774.8716,17.379995,AW-40
1569.6804,7.7363291,1545.1827,7.6091952,1473.3519,3.0956585,1511.9963,2.4637787,1584.7036,1.0511614,1772.7606,3.1205394,1890.9618,3.7830875,2016.2565,9.3705788,2169.2827,3.7043028,2520.5671,1.5467463,2760.7178,6.269999,3127.1589,3.1508944,3452.7258,2.3991134,3902.814,4.5978575,4681.6621,3.9401424,AW-41
1546.4995,25.294573,1514.9432,17.996599,1446.6591,5.9604902,1485.332,1.6981912,1553.5277,5.2973289,1738.864,13.212452,1850.6458,.81192285,1974.5182,13.825182,2140.6514,28.362324,2473.3257,5.4792252,2720.7908,37.209736,3072.7979,7.9028468,3388.5823,16.101896,3831.3975,4.3035593,4577.7788,51.815372,AW-42
1814.104,128.52089,1701.7732,53.951206,1586.7013,11.749383,1604.094,6.0762372,1685.7921,.033060167,1799.7462,65.904922,1928.0858,61.723148,1998.376,75.603539,2150.9351,110.24065,2618.9875,24.479641,2876.9561,34.718731,3286.5537,14.729,3634.3845,1.546172,4234.5356,62.89632,5274.2285,223.56352,AX-16
1561.4052,73.262062,1568.3656,37.771603,1513.7981,.74121898,1556.3868,6.3132896,1646.9108,14.854799,1846.0919,50.954605,1972.1716,56.093643,2093.2412,64.485344,2296.1096,100.41032,2646.949,31.469391,2900.4822,50.417412,3278.7422,18.464855,3576.124,31.556099,4047.5481,4.8009462,4776.0044,72.030083,AX-17
1543.0516,9.8296814,1609.2996,9.1778498,1573.3273,2.8804412,1623.2839,3.9783506,1727.2371,3.6628256,1961.3595,7.9536772,2103.5151,6.0413446,2275.9448,11.741882,2442.2903,21.854309,2761.2385,.39471155,3019.7371,11.282539,3402.6985,17.959764,3734.5715,4.2559581,4175.4956,11.090156,4886.0596,8.8421793,AX-18
1597.5095,2.3198497,1647.1349,3.9847088,1596.7402,.29786798,1648.8472,5.6807413,1752.0806,8.7115221,1990.5269,5.2685542,2136.2253,4.6668191,2317.5574,3.277792,2495.572,7.0722666,2802.9678,1.1418749,3052.8064,2.057452,3433.2693,.89661449,3794.8718,9.2561531,4239.5176,7.1669316,4932.6426,27.644676,AX-19
1601.2483,1.2163121,1665.4985,2.7820714,1619.6653,6.1499472,1670.8694,2.9607415,1774.7646,6.165576,2026.0563,.85093021,2167.6111,2.1800997,2335.894,.13267067,2510.9873,12.881568,2820.9385,19.12751,3100.0034,10.021423,3492.8047,1.721274,3843.5586,16.885292,4292.0298,2.7665389,4970.6577,13.668331,AX-20
1610.2743,1.8690189,1678.2588,2.0681584,1632.6847,5.9189329,1686.2693,.51075745,1790.8308,4.7399774,2047.9781,.63708311,2197.6921,.35691324,2374.1877,2.9495142,2544.3301,13.892183,2859.3225,7.3836746,3150.9231,4.8362465,3528.9067,11.549556,3892.4851,.48613551,4332.3623,4.8822327,5011.7148,2.8709083,AX-21
1642.3484,.09982726,1700.7946,3.1218982,1648.0194,4.8376718,1701.8232,3.2905037,1798.9403,.57475579,2053.7354,3.5206022,2191.5967,1.2563359,2352.5476,5.6059227,2530.9653,34.446491,2867.4905,9.3697929,3162.2212,5.696527,3544.7839,9.6455851,3920.6321,6.7712035,4368.7993,17.47933,5093.0859,43.975372,AX-22
1652.1975,8.4484482,1708.7789,4.4804406,1661.2721,.76244771,1716.2532,1.8439388,1816.3794,1.9250081,2066.7542,5.7795463,2208.8477,6.8432822,2370.3691,.043776326,2569.4375,8.4983788,2899.8877,.01058226,3191.0464,5.1730876,3570.9783,6.9913554,3943.0515,8.2599821,4400.1133,.11338646,5129.332,5.8485136,AX-23
1657.985,5.6332822,1716.7985,.80960673,1671.254,.23510586,1727.6788,2.4556756,1829.8638,.50357395,2084.6067,6.7633905,2229.074,11.125226,2383.301,5.3811245,2573.8252,21.430206,2914.2976,3.6484265,3210.3733,2.0213108,3598.6001,11.102297,3971.2595,10.710472,4403.0757,2.1147251,5132.6431,.46091565,AX-24
1686.3027,6.5708041,1730.4122,7.63237,1680.4663,4.7395339,1735.855,4.344604,1837.3527,5.4939036,2089.7224,2.9253767,2231.7544,3.5947454,2377.0479,14.279258,2570.8953,23.302937,2908.7004,6.522378,3215.3342,1.8594221,3618.4778,.037422579,3983.6409,4.2706218,4449.3945,8.6623278,5129.0522,7.0899744,AX-25
1676.0035,6.5923367,1724.7194,5.7833395,1679.281,4.0618062,1737.233,3.3166578,1845.635,1.0210034,2098.2126,3.6449139,2235.2661,8.0481787,2408.0688,9.4898853,2602.4397,10.0484,2922.3472,3.9085181,3225.179,19.641632,3620.1262,1.9924645,3966.6521,3.8627267,4463.6777,4.9168744,5108.3569,11.606426,AX-26
1686.5332,5.6015277,1727.322,1.3883907,1683.924,3.9708774,1739.9401,.5084483,1848.2059,2.6272786,2106.4241,2.0213077,2246.6926,9.1023436,2442.1621,.95136261,2645.5967,5.4867973,2938.9351,4.6304011,3245.333,3.6893725,3639.1616,11.933567,3986.6804,4.79005,4475.5835,3.8001323,5138.0884,17.84214,AX-27
1670.1234,5.4058008,1721.5594,2.0775332,1681.4591,.8675254,1738.2028,1.4859267,1847.5415,2.8897033,2126.1138,4.0371103,2257.9556,3.4919009,2456.5208,12.411301,2656.7415,.41714019,2946.8396,2.8759086,3252.5151,14.206321,3649.3306,.7315523,3984.5747,2.436636,4467.6729,4.9078412,5120.4785,5.2407541,AX-28
1649.0045,8.9542074,1713.0426,1.9788282,1676.175,1.3462995,1737.3586,.67778432,1838.9642,8.5799694,2110.3403,3.9492781,2244.0132,.22120997,2429.303,1.0377795,2626.5425,5.7013478,2943.0007,9.2473049,3250.1265,19.784229,3642.5352,4.7318721,3969.6597,8.331316,4454.1851,14.39607,5175.4473,20.923204,AX-29
1646.5568,8.1005459,1708.1044,4.5044465,1668.4583,.30499747,1728.6139,2.3966951,1826.1154,1.3912138,2096.9626,6.162456,2232.5107,1.157099,2413.2004,1.7869972,2615.8594,4.5352426,2928.5244,3.8063354,3227.5872,3.6252291,3624.2944,7.4715419,3943.7058,3.2048261,4440.9722,6.6057963,5199.728,19.658199,AX-30
1657.457,.42757136,1711.5494,3.2881517,1660.418,3.9914281,1713.4456,3.613363,1809.087,2.4621942,2070.3657,2.9262791,2204.4668,6.9184532,2376.344,3.0241842,2595.554,3.3018563,2902.3369,.625117,3188.9131,3.043395,3577.6311,4.5254698,3912.3655,3.090169,4415.085,7.6660666,5148.9595,9.7516127,AX-31
1662.5077,1.7508807,1706.4121,.60004091,1650.4779,3.6959286,1704.5376,5.4364443,1796.5283,4.3668637,2049.7048,2.7370162,2183.4731,.27960673,2349.1792,8.5490551,2558.6638,7.8334303,2876.676,2.1260679,3158.4375,4.4218755,3538.8513,13.680508,3880.1941,4.4642749,4379.6567,21.522369,5145.1157,18.565125,AX-32
1687.8751,24.164318,1705.5715,10.137321,1636.7343,4.8812561,1689.2721,5.5211978,1782.2916,3.8335259,2019.3226,2.1232374,2155.5789,1.3105683,2316.501,15.16624,2518.6948,14.53314,2846.6804,.42028347,3128.2803,.9742595,3519.8271,2.7777946,3859.416,18.740261,4340.8931,20.813034,5139.8672,57.096584,AX-33
1713.4858,27.852484,1704.4518,12.306024,1626.6312,8.3645487,1671.9989,7.4683609,1762.7589,2.9273698,1989.6337,7.9780989,2125.3594,6.9145112,2287.8125,10.49017,2482.5693,12.730386,2814.3433,.99374253,3090.1599,2.9705057,3487.1902,11.168611,3818.7578,12.913275,4301.2129,13.432017,5132.3091,52.902004,AX-34
1668.6172,16.237839,1674.7438,5.0855098,1603.2632,4.0332503,1647.3514,3.6552894,1736.9043,.88361907,1962.6804,7.4412551,2097.6064,6.487957,2256.5916,2.4219699,2452.0208,.13022427,2781.0911,.65800738,3050.5911,.56595176,3443.0103,7.8247447,3766.4778,4.5005779,4240.8516,3.6520839,5031.0566,.24865302,AX-35
1643.6456,2.2957842,1646.6902,2.2697651,1581.458,1.6956325,1620.9882,1.3407055,1712.0811,.49061313,1941.9644,1.5142995,2065.9902,.066937126,2218.0266,.56846493,2417.4224,4.5599861,2737.9297,.87482166,3007.1235,.49102685,3392.0938,7.0015774,3710.3391,2.8314612,4184.1973,3.8730085,4957.6343,11.830352,AX-36
1619.9808,.8111133,1623.2098,1.7237434,1558.2241,.27778473,1596.9467,.82960349,1685.5927,2.5649891,1910.4902,1.4421291,2038.0137,.69176644,2184.9551,8.6855402,2369.5862,10.564873,2691.406,1.6121604,2950.5898,3.732233,3333.9854,3.308697,3658.4971,15.778735,4123.1226,3.5294597,4913.5898,36.039989,AX-37
1636.3579,5.0619621,1614.0603,3.8802264,1539.12,.55651265,1576.0084,.43704435,1658.0935,4.0611701,1866.9952,.092573658,1995.3074,3.3254783,2132.3342,1.9588966,2309.8748,2.9726067,2639.0103,2.2578514,2887.3462,1.2045802,3273.7754,7.2105751,3597.9263,7.4341269,4067.144,4.3944178,4882.2256,17.339613,AX-38
1621.4126,10.188927,1589.4711,4.6605401,1508.9257,3.2201545,1545.0336,2.9305716,1621.204,1.1693429,1821.7458,2.9009409,1947.9491,3.0062225,2084.7117,2.1216407,2255.3516,2.5551147,2582.6013,3.5569446,2827.6753,.018945752,3207.8738,4.731699,3539.6895,.87386626,3986.4351,5.1577058,4801.3413,2.4911427,AX-39
1579.2872,.96335262,1556.1637,2.2193623,1484.4225,4.7189164,1521.9589,1.7307945,1597.546,1.3216369,1790.2642,.033342674,1913.5172,2.9303143,2046.1541,7.4095125,2198.9177,1.2355853,2543.9324,1.9186745,2785.1309,.7550016,3166.0566,6.9129658,3487.0759,1.8638841,3932.6379,3.7905097,4722.2583,1.5765182,AX-40
1550.7649,17.401463,1529.5906,10.946511,1461.4355,1.5460591,1498.838,3.1092541,1571.2632,2.9837666,1754.9307,4.7558684,1870.6044,6.9830604,1996.0421,12.31103,2147.7932,5.6751013,2497.2832,5.668889,2732.749,12.226486,3104.1011,13.297396,3426.2805,8.3143492,3857.9802,7.0527945,4647.3501,13.506179,AX-41
1554.0208,4.171185,1515.0483,6.217525,1440.3854,1.128214,1474.7598,2.7116418,1540.9108,3.5661151,1715.1194,1.1404771,1830.1648,1.4320805,1943.2087,1.1744213,2092.3025,.29451865,2445.9185,.41073969,2677.1614,8.6536388,3044.4346,4.3337998,3363.7075,.74059922,3797.7412,5.133338,4590.2261,20.697685,AX-42
